LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
2018;01;09;18;00;11.20;64.00;1013.00;0.00;0.00;100.00;77.00;100.00;12.00;0.00;0.00;5.01;7.17;28.15;17.64;0.95;75.00;1025.90;0.00;0.00;6.60;22.00;0.00;0.00;0.00;0.00;7.24;13.66;11.01;14.76;11.02;77.00;1002.60;0.10;0.00;6.00;0.00;0.00;6.00;0.00;0.00;2.97;8.35;22.38;15.84
2018;01;09;19;00;10.09;62.00;1013.90;0.00;0.00;100.00;70.00;100.00;100.00;0.00;0.00;5.35;6.19;30.17;22.32;-0.69;85.00;1025.10;0.00;0.00;13.00;36.00;13.00;0.00;0.00;0.00;10.69;14.58;14.06;19.08;10.55;78.00;1002.20;0.00;0.00;10.00;18.00;10.00;0.00;0.00;0.00;5.62;12.92;20.19;16.92
2018;01;09;20;00;8.81;62.00;1014.60;0.00;0.00;100.00;79.00;100.00;100.00;0.00;0.00;9.34;15.02;38.18;28.44;-1.18;84.00;1024.70;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;9.83;14.58;14.04;20.88;7.43;88.00;1002.00;0.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00;9.45;17.58;23.66;18.36
2018;01;09;21;00;8.81;61.00;1015.10;0.00;0.00;100.00;13.00;100.00;100.00;0.00;0.00;6.49;7.90;30.74;20.52;-1.00;81.00;1024.00;0.00;0.00;100.00;100.00;100.00;1.00;0.00;0.00;7.42;11.12;14.40;19.80;6.92;87.00;1002.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.11;15.51;23.57;18.36
2018;01;09;22;00;9.09;58.00;1015.20;0.00;0.00;100.00;7.00;100.00;100.00;0.00;0.00;3.60;6.19;40.77;17.64;-1.07;79.00;1023.40;0.00;0.00;48.00;29.00;0.00;48.00;0.00;0.00;7.70;8.89;16.20;16.92;6.97;87.00;1002.10;0.00;0.00;25.00;0.00;25.00;0.00;0.00;0.00;9.42;11.17;22.60;15.48
2018;01;09;23;00;8.69;56.00;1015.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;9.16;15.99;49.13;20.88;-0.83;74.00;1021.50;0.00;0.00;74.00;4.00;3.00;74.00;0.00;0.00;6.92;6.92;22.42;14.04;5.92;93.00;1001.50;0.00;0.00;42.00;0.00;42.00;0.00;0.00;0.00;10.18;13.04;20.63;15.12
2018;01;10;00;00;8.05;57.00;1015.30;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;17.94;26.65;51.87;25.20;-0.20;72.00;1020.40;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;7.20;7.07;20.83;10.08;7.01;88.00;1000.70;0.00;0.00;17.00;0.00;4.00;17.00;0.00;0.00;10.31;17.45;32.95;18.72
2018;01;10;01;00;7.52;61.00;1015.50;0.00;0.00;100.00;0.00;56.00;100.00;0.00;0.00;16.55;24.80;54.90;24.12;0.55;75.00;1019.30;0.00;0.00;100.00;100.00;49.00;100.00;0.00;0.00;7.41;5.82;20.66;8.28;8.29;82.00;1000.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;9.79;16.33;44.71;23.40
2018;01;10;02;00;7.12;64.00;1015.60;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;8.85;14.19;49.47;18.00;0.97;76.00;1018.00;0.00;0.00;100.00;14.00;93.00;100.00;0.00;0.00;8.22;10.37;23.01;12.24;8.23;82.00;1000.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.45;18.86;67.54;32.40
2018;01;10;03;00;7.48;61.00;1014.60;0.00;0.00;100.00;0.00;81.00;100.00;0.00;0.00;6.84;11.30;44.59;23.76;1.35;72.00;1015.90;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;8.05;10.50;28.29;13.32;7.65;83.00;999.70;0.00;0.00;15.00;0.00;1.00;15.00;0.00;0.00;14.80;23.28;71.66;31.68
2018;01;10;04;00;7.51;58.00;1014.50;0.00;0.00;100.00;25.00;97.00;100.00;0.00;0.00;6.83;11.28;35.18;14.40;1.53;76.00;1015.00;0.10;0.00;100.00;37.00;100.00;100.00;0.00;0.00;8.89;9.93;28.73;12.24;7.86;77.00;999.10;0.00;0.00;100.00;2.00;100.00;0.00;0.00;0.00;13.32;21.38;71.20;32.76
2018;01;10;05;00;6.80;60.00;1015.00;0.00;0.00;52.00;36.00;52.00;36.00;0.00;0.00;9.66;14.80;45.43;11.88;1.68;83.00;1013.40;0.40;0.00;100.00;60.00;100.00;100.00;0.00;0.00;12.10;13.76;29.47;15.48;8.49;82.00;999.50;0.40;0.00;100.00;100.00;100.00;100.00;0.00;0.00;16.18;26.61;61.82;34.20
2018;01;10;06;00;5.18;66.00;1014.80;0.00;0.00;100.00;98.00;100.00;0.00;0.00;0.00;11.09;17.02;42.53;23.04;1.87;84.00;1011.90;0.30;0.00;100.00;32.00;100.00;100.00;0.00;0.00;10.04;16.17;28.48;16.20;8.64;72.00;999.60;1.10;0.00;100.00;100.00;100.00;4.00;0.00;0.00;22.98;32.86;78.50;36.36
2018;01;10;07;00;4.95;67.00;1015.00;0.00;0.00;98.00;73.00;98.00;0.00;0.00;0.00;10.51;14.69;42.00;20.88;1.83;82.00;1011.40;0.60;0.00;100.00;58.00;100.00;100.00;0.00;0.00;12.76;19.81;29.41;23.04;8.36;78.00;1000.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;21.29;32.00;64.95;36.72
2018;01;10;08;00;4.24;74.00;1014.50;0.00;0.00;100.00;74.00;100.00;0.00;0.00;0.00;10.09;12.57;43.95;20.16;1.96;83.00;1010.00;0.60;0.00;100.00;44.00;100.00;100.00;0.00;0.00;11.38;16.60;35.07;19.80;7.51;81.00;1000.10;0.00;0.00;59.00;0.00;59.00;0.00;14.90;0.00;15.94;26.53;58.60;30.60
2018;01;10;09;00;4.57;72.00;1014.40;0.00;0.00;68.00;57.00;68.00;0.00;16.60;25.81;10.95;13.44;40.41;21.24;2.04;86.00;1010.10;0.80;0.00;100.00;100.00;100.00;100.00;0.00;5.34;9.93;10.88;47.54;14.76;7.05;85.00;1000.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;24.92;9.79;19.21;47.17;24.84
2018;01;10;10;00;6.98;57.00;1015.10;0.00;0.00;49.00;25.00;49.00;0.00;28.72;149.52;9.45;14.92;44.92;20.52;3.19;89.00;1009.80;0.80;0.00;100.00;89.00;100.00;100.00;0.00;33.82;11.54;13.40;53.84;19.80;8.10;84.00;1000.80;0.00;0.00;100.00;0.00;100.00;0.00;0.00;145.96;6.52;9.42;41.39;21.60
2018;01;10;11;00;8.89;48.00;1014.40;0.00;0.00;80.00;16.00;80.00;15.00;8.94;253.65;11.66;14.69;38.32;23.76;2.32;89.00;1010.10;0.80;0.49;100.00;72.00;100.00;100.00;0.00;41.83;21.49;27.24;35.97;24.48;9.21;77.00;1000.40;0.10;0.00;100.00;0.00;100.00;100.00;0.00;202.92;10.31;10.83;30.82;24.48
2018;01;10;12;00;10.26;50.00;1012.90;0.00;0.00;100.00;9.00;88.00;100.00;0.00;283.91;11.30;11.18;27.85;20.52;1.97;91.00;1009.80;0.90;0.56;100.00;72.00;100.00;100.00;0.00;64.97;22.35;27.02;34.25;23.76;9.87;71.00;999.50;0.10;0.00;100.00;0.00;100.00;100.00;0.00;169.99;11.11;13.85;24.65;26.28
2018;01;10;13;00;11.05;50.00;1011.80;0.00;0.00;100.00;100.00;100.00;25.00;0.00;273.23;10.03;9.89;30.59;19.80;1.78;91.00;1009.90;0.90;0.56;100.00;0.00;100.00;100.00;0.00;72.98;20.21;23.08;29.63;22.68;9.50;64.00;999.70;0.00;0.00;100.00;2.00;100.00;100.00;0.00;206.48;30.47;39.69;72.65;55.08
2018;01;10;14;00;8.58;62.00;1012.70;0.00;0.00;100.00;100.00;100.00;100.00;0.00;178.00;9.18;10.24;29.36;15.84;2.32;87.00;1010.00;1.00;0.42;100.00;0.00;74.00;100.00;0.00;126.38;28.93;30.85;25.15;28.80;9.26;66.00;998.80;0.00;0.00;100.00;0.00;100.00;100.00;0.00;127.27;28.39;35.77;60.93;39.60
2018;01;10;15;00;8.98;54.00;1012.40;0.00;0.00;100.00;56.00;100.00;100.00;0.00;99.68;12.73;15.53;42.24;24.12;2.59;87.00;1010.70;0.80;0.21;100.00;0.00;59.00;100.00;0.00;126.38;21.58;21.92;30.86;24.12;9.07;61.00;998.00;0.00;0.00;100.00;17.00;100.00;100.00;0.00;92.56;26.50;33.77;48.27;34.92
2018;01;10;16;00;7.52;67.00;1012.20;0.00;0.00;100.00;25.00;100.00;100.00;0.00;60.52;18.58;25.34;48.92;27.36;3.07;87.00;1011.70;0.40;0.00;100.00;0.00;94.00;100.00;0.00;97.01;13.18;13.32;30.40;19.80;8.22;70.00;997.40;0.40;0.00;100.00;0.00;100.00;100.00;0.00;51.62;15.82;20.66;32.40;24.12
2018;01;10;17;00;7.34;69.00;1011.90;0.00;0.00;100.00;29.00;81.00;100.00;0.00;26.70;16.42;23.40;43.64;27.00;2.88;92.00;1012.20;0.10;0.00;100.00;0.00;100.00;100.00;0.00;31.15;9.59;12.39;30.35;17.64;7.17;76.00;998.10;0.30;0.00;100.00;0.00;100.00;100.00;0.00;13.35;13.44;18.95;39.65;27.72
2018;01;10;18;00;7.06;70.00;1012.50;0.00;0.00;100.00;29.00;74.00;100.00;0.00;0.00;10.97;17.67;31.55;22.68;2.86;95.00;1012.80;0.10;0.00;100.00;0.00;75.00;100.00;0.00;0.00;12.41;17.10;29.20;16.20;6.75;75.00;995.30;0.50;0.00;100.00;0.00;100.00;100.00;0.00;0.00;16.92;21.75;66.70;40.68
2018;01;10;19;00;7.00;71.00;1012.30;0.00;0.00;100.00;26.00;86.00;100.00;0.00;0.00;8.12;14.58;22.88;15.12;1.70;99.00;1013.40;0.00;0.00;67.00;0.00;14.00;67.00;0.00;0.00;16.68;21.60;24.57;20.16;7.44;75.00;996.40;0.10;0.00;26.00;0.00;26.00;0.00;0.00;0.00;20.99;29.41;87.45;46.44
2018;01;10;20;00;7.10;70.00;1012.00;0.00;0.00;100.00;21.00;79.00;100.00;0.00;0.00;6.49;11.49;20.48;14.76;0.51;96.00;1014.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.30;27.61;19.41;18.72;9.57;72.00;996.50;1.10;0.00;87.00;3.00;87.00;34.00;0.00;0.00;33.63;45.32;79.58;52.92
2018;01;10;21;00;7.25;69.00;1012.30;0.00;0.00;63.00;20.00;63.00;58.00;0.00;0.00;5.82;9.57;20.72;9.36;0.18;98.00;1015.20;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;14.06;22.25;14.57;14.40;8.60;76.00;998.30;0.00;0.00;38.00;1.00;38.00;3.00;0.00;0.00;32.38;44.04;79.39;51.48
2018;01;10;22;00;7.10;69.00;1012.80;0.00;0.00;65.00;19.00;57.00;65.00;0.00;0.00;6.62;9.42;18.72;8.28;0.34;99.00;1016.20;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;10.14;18.29;12.10;13.68;8.04;78.00;999.40;0.00;0.00;100.00;100.00;100.00;80.00;0.00;0.00;25.76;35.28;69.39;45.72
2018;01;10;23;00;7.14;69.00;1012.70;0.00;0.00;100.00;18.00;68.00;100.00;0.00;0.00;7.29;8.67;19.16;11.16;0.90;100.00;1016.10;0.00;0.00;24.00;0.00;0.00;24.00;0.00;0.00;9.39;15.58;11.11;12.96;7.77;76.00;999.30;0.00;0.00;100.00;50.00;100.00;18.00;0.00;0.00;21.79;31.21;63.23;38.88
2018;01;11;00;00;7.08;70.00;1012.10;0.00;0.00;100.00;15.00;41.00;100.00;0.00;0.00;8.05;7.20;17.46;5.76;1.62;99.00;1016.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;9.83;16.62;9.79;11.52;7.65;77.00;998.70;0.00;0.00;100.00;100.00;100.00;84.00;0.00;0.00;19.13;27.42;58.05;33.84
2018;01;11;01;00;6.52;75.00;1012.00;0.00;0.00;100.00;8.00;8.00;100.00;0.00;0.00;7.90;6.88;14.80;3.60;1.69;98.00;1017.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;13.00;18.00;11.21;14.04;7.13;83.00;998.40;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;8.83;17.11;45.24;23.04
2018;01;11;02;00;5.93;83.00;1012.60;0.00;0.00;100.00;10.00;9.00;100.00;0.00;0.00;7.59;7.93;11.30;7.92;1.05;97.00;1017.60;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;13.98;18.16;15.48;17.64;6.90;88.00;998.50;0.00;0.00;100.00;88.00;100.00;100.00;0.00;0.00;5.86;10.70;35.38;19.44
2018;01;11;03;00;5.72;88.00;1012.70;0.00;0.00;100.00;16.00;12.00;100.00;0.00;0.00;6.88;7.52;3.56;9.72;0.31;100.00;1017.40;0.00;0.00;8.00;0.00;0.00;8.00;0.00;0.00;10.74;15.46;18.06;15.84;6.49;94.00;997.50;0.70;0.00;100.00;100.00;100.00;100.00;0.00;0.00;5.15;7.75;23.93;12.96
2018;01;11;04;00;5.64;91.00;1012.70;0.00;0.00;100.00;19.00;20.00;100.00;0.00;0.00;6.11;8.40;6.21;9.00;0.58;99.00;1018.30;0.00;0.00;87.00;0.00;0.00;87.00;0.00;0.00;7.90;13.28;15.16;11.52;6.34;93.00;995.70;1.70;0.00;100.00;35.00;100.00;100.00;0.00;0.00;3.96;7.42;14.80;8.28
2018;01;11;05;00;5.56;91.00;1012.40;0.00;0.00;100.00;20.00;22.00;100.00;0.00;0.00;5.62;7.52;11.50;9.00;0.76;97.00;1018.00;0.00;0.00;77.00;0.00;0.00;77.00;0.00;0.00;7.73;15.88;14.06;13.32;4.99;91.00;995.60;2.90;0.00;100.00;0.00;100.00;100.00;0.00;0.00;6.88;9.29;20.29;12.96
2018;01;11;06;00;5.56;90.00;1012.70;0.00;0.00;100.00;19.00;23.00;100.00;0.00;0.00;5.19;5.45;11.18;7.56;0.74;94.00;1018.40;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;8.94;16.10;16.26;21.60;5.02;95.00;995.50;2.70;0.00;100.00;0.00;100.00;100.00;0.00;0.00;5.69;7.70;14.65;10.44
2018;01;11;07;00;5.38;90.00;1013.30;0.00;0.00;50.00;16.00;21.00;50.00;0.00;0.00;4.20;1.61;8.16;4.32;0.01;91.00;1018.60;0.00;0.00;74.00;0.00;2.00;74.00;0.00;0.00;11.72;18.00;22.90;25.92;5.20;91.00;993.90;2.10;0.00;100.00;1.00;100.00;100.00;0.00;0.00;15.82;20.52;9.98;15.84
2018;01;11;08;00;4.89;91.00;1012.90;0.00;0.00;100.00;14.00;18.00;100.00;0.00;0.00;4.80;1.61;5.01;2.88;-1.30;82.00;1019.00;0.00;0.00;0.00;0.00;0.00;0.00;40.47;0.00;15.53;22.90;33.01;29.88;5.00;91.00;992.70;2.60;0.00;100.00;0.00;100.00;100.00;0.00;0.00;17.10;21.89;23.40;18.72
2018;01;11;09;00;4.98;89.00;1013.60;0.00;0.00;100.00;10.00;36.00;100.00;0.00;23.14;5.09;3.08;4.83;4.32;-0.69;84.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;24.92;14.40;26.87;39.73;25.56;6.00;89.00;992.10;1.00;0.00;100.00;0.00;100.00;100.00;0.00;14.24;12.98;16.38;24.47;17.28
2018;01;11;10;00;5.99;85.00;1013.90;0.00;0.00;34.00;3.00;34.00;0.00;38.30;141.51;3.24;3.76;5.69;3.96;2.76;81.00;1018.50;0.00;0.00;99.00;0.00;99.00;0.00;0.00;145.07;17.31;22.70;43.66;32.76;6.07;88.00;993.30;0.40;0.00;100.00;0.00;100.00;100.00;0.00;40.05;11.54;14.11;35.65;33.12
2018;01;11;11;00;6.93;81.00;1014.20;0.00;0.00;15.00;0.00;15.00;0.00;50.43;255.43;2.52;1.84;4.69;2.52;4.25;76.00;1019.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;258.99;31.44;37.89;47.80;36.00;8.58;80.00;992.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;179.78;18.13;22.78;46.75;35.64
2018;01;11;12;00;7.87;76.00;1014.20;0.00;0.00;22.00;0.00;7.00;22.00;45.96;325.74;2.74;1.84;4.68;3.24;5.19;72.00;1018.20;0.00;0.00;100.00;0.00;65.00;100.00;0.00;325.74;37.83;42.83;52.40;41.04;8.18;76.00;993.10;0.10;0.00;10.00;0.00;0.00;10.00;53.62;129.05;26.12;33.39;46.60;39.60
2018;01;11;13;00;8.67;72.00;1013.60;0.00;0.00;2.00;0.00;0.00;2.00;58.72;353.33;5.76;5.04;6.37;4.68;5.30;65.00;1014.70;0.00;0.00;100.00;0.00;0.00;100.00;0.00;301.71;25.87;33.16;58.07;36.72;9.40;67.00;992.10;0.00;0.00;100.00;0.00;100.00;0.00;0.00;225.17;32.65;41.56;60.86;50.40
2018;01;11;14;00;9.34;69.00;1014.20;0.00;0.00;61.00;0.00;0.00;61.00;21.06;331.08;9.78;9.83;8.67;8.64;6.28;62.00;1014.10;0.00;0.00;100.00;0.00;0.00;100.00;0.00;261.66;29.50;36.74;65.76;38.16;9.48;66.00;992.30;0.20;0.00;100.00;0.00;100.00;3.00;0.00;303.49;35.23;44.46;65.52;53.28
2018;01;11;15;00;9.32;72.00;1014.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;238.52;12.37;13.44;11.18;11.52;6.13;65.00;1013.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;135.28;33.53;43.22;73.80;47.52;9.19;65.00;991.70;0.20;0.00;51.00;0.00;51.00;38.00;27.45;270.56;34.15;42.69;62.92;49.32
2018;01;11;16;00;9.12;71.00;1014.60;0.00;0.00;88.00;0.00;7.00;88.00;3.83;141.51;14.21;17.77;12.10;13.68;6.46;67.00;1012.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;99.68;32.21;41.38;84.22;47.52;8.92;65.00;992.00;0.20;0.00;100.00;0.00;100.00;9.00;0.00;175.33;34.30;43.32;64.67;50.04
2018;01;11;17;00;7.55;79.00;1015.00;0.00;0.00;23.00;0.00;10.00;23.00;41.91;57.85;14.26;23.11;14.77;18.00;6.41;73.00;1012.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;27.59;32.05;42.53;87.03;49.68;7.86;69.00;992.30;0.00;0.00;8.00;0.00;2.00;8.00;50.76;56.07;32.04;42.18;67.85;47.52
2018;01;11;18;00;7.27;79.00;1016.30;0.00;0.00;100.00;0.00;21.00;100.00;0.00;0.00;15.50;24.86;16.83;15.12;6.17;78.00;1013.90;0.10;0.00;100.00;0.00;0.00;100.00;0.00;0.00;39.44;50.69;91.10;57.96;7.21;74.00;992.70;0.10;0.00;13.00;0.00;0.00;13.00;0.00;0.00;30.92;41.38;70.36;46.80
2018;01;11;19;00;6.78;82.00;1016.50;0.00;0.00;100.00;0.00;22.00;100.00;0.00;0.00;17.29;25.92;18.50;16.92;5.74;81.00;1014.30;0.10;0.00;100.00;0.00;0.00;100.00;0.00;0.00;40.84;51.37;87.33;54.00;6.76;76.00;993.00;0.10;0.00;69.00;0.00;69.00;24.00;0.00;0.00;30.27;39.81;69.03;46.08
2018;01;11;20;00;6.02;85.00;1017.10;0.00;0.00;100.00;0.00;23.00;100.00;0.00;0.00;16.98;25.22;14.78;27.36;5.60;83.00;1015.40;0.10;0.00;100.00;0.00;0.00;100.00;0.00;0.00;38.30;48.07;73.15;56.88;6.66;76.00;993.50;0.20;0.00;90.00;0.00;50.00;90.00;0.00;0.00;31.24;40.91;70.62;46.08
2018;01;11;21;00;5.38;87.00;1018.30;0.00;0.00;90.00;0.00;20.00;90.00;0.00;0.00;14.69;22.42;12.41;24.48;5.55;85.00;1016.30;0.00;0.00;72.00;0.00;0.00;72.00;0.00;0.00;35.86;44.88;68.73;44.28;6.29;77.00;994.80;0.10;0.00;62.00;0.00;15.00;62.00;0.00;0.00;34.09;44.87;75.83;47.88
2018;01;11;22;00;4.69;91.00;1018.60;0.00;0.00;56.00;0.00;27.00;56.00;0.00;0.00;10.39;19.16;6.95;22.32;5.40;87.00;1017.50;0.00;0.00;40.00;0.00;0.00;40.00;0.00;0.00;31.49;39.76;66.53;41.40;5.57;80.00;995.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;31.65;42.69;77.39;49.32
2018;01;11;23;00;4.41;92.00;1019.20;0.20;0.00;100.00;0.00;32.00;100.00;0.00;0.00;8.09;15.27;12.10;12.24;4.73;90.00;1018.30;0.00;0.00;60.00;0.00;60.00;0.00;0.00;0.00;28.16;36.93;57.55;39.60;5.26;77.00;995.90;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;30.12;40.65;77.32;45.72
